label,atlas,x,y,z
Right_pOFC,glasser_cortex,14.559803921568628,14.346078431372549,-18.840196078431372
Right_PoI1,glasser_cortex,38.77023737066342,-8.21880706025563,-4.888922702373707
Right_Ig,glasser_cortex,36.99145299145299,-11.290598290598291,13.311965811965813
Right_FOP5,glasser_cortex,37.5808402291534,27.849458943348186,5.42488860598345
Right_p10p,glasser_cortex,25.38830188679245,60.91735849056604,5.128301886792453
Right_p47r,glasser_cortex,46.22727272727273,44.65488215488215,-3.390812890812891
Right_TGv,glasser_cortex,36.4735906551549,-0.4464195022854241,-44.97917724733367
Right_MBelt,glasser_cortex,46.269520225776105,-14.861241768579491,4.674035747883349
Right_LBelt,glasser_cortex,47.87368922783603,-23.74880838894185,10.69161105815062
Right_A4,glasser_cortex,64.77240143369175,-14.9118605408928,7.334147930922125
Right_STSva,glasser_cortex,54.36831955922865,-9.29504132231405,-16.24986225895317
Right_TE1m,glasser_cortex,65.23051558752998,-22.427158273381295,-15.152877697841726
Right_PI,glasser_cortex,44.84424778761062,-2.7787610619469025,-12.389380530973451
Right_a32pr,glasser_cortex,11.304651162790698,27.2646511627907,31.122325581395348
Right_p24,glasser_cortex,5.590439276485788,37.06692506459948,16.692248062015505
LH-Pu,four_s156_subcortex,-25.48949660561035,1.4190470090944025,0.918342513129243
LH-Ca,four_s156_subcortex,-14.255952380952381,7.505662020905923,9.335801393728223
LH-NAC,four_s156_subcortex,-9.672291296625222,8.482238010657193,-9.796625222024867
LH-EXA,four_s156_subcortex,-6.9421487603305785,3.347107438016529,-0.4380165289256198
LH-GPe,four_s156_subcortex,-18.898333333333333,-0.8983333333333333,0.07833333333333334
LH-GPi,four_s156_subcortex,-16.976650563607084,-4.706119162640902,-4.045893719806763
LH-SNc_PBP_VTA,four_s156_subcortex,-7.0331564986737405,-18.720159151193634,-13.218832891246684
LH-RN,four_s156_subcortex,-4.675166297117516,-18.943458980044348,-8.919068736141908
LH-SNr,four_s156_subcortex,-9.772941176470589,-15.909411764705883,-12.987058823529411
LH-VeP,four_s156_subcortex,-11.58955223880597,3.3134328358208953,-8.649253731343284
LH-HN,four_s156_subcortex,-2.8181818181818183,-23.393939393939394,3.242424242424242
LH-HTH,four_s156_subcortex,-4.196798493408663,-3.3022598870056497,-9.500941619585687
LH-MN,four_s156_subcortex,-1.9952380952380953,-7.395238095238096,-14.147619047619047
LH-STH,four_s156_subcortex,-10.636363636363637,-12.231404958677686,-7.136363636363637
RH-Pu,four_s156_subcortex,26.12406788377475,2.893288763178195,0.653767035227565
RH-Ca,four_s156_subcortex,14.947704081632653,8.706916099773242,9.788407029478458
RH-NAC,four_s156_subcortex,9.98892674616695,9.37563884156729,-9.479557069846678
RH-EXA,four_s156_subcortex,7.5,4.196356275303644,-0.15991902834008098
RH-GPe,four_s156_subcortex,19.65391156462585,0.3273809523809524,0.05102040816326531
RH-GPi,four_s156_subcortex,17.62578616352201,-3.5833333333333335,-4.00314465408805
RH-SNc_PBP_VTA,four_s156_subcortex,7.8,-18.419444444444444,-13.280555555555555
RH-RN,four_s156_subcortex,5.38135593220339,-18.595338983050848,-8.911016949152541
RH-SNr,four_s156_subcortex,10.537861915367483,-15.477728285077951,-12.998886414253898
RH-VeP,four_s156_subcortex,12.227891156462585,4.5272108843537415,-8.255102040816327
RH-HN,four_s156_subcortex,4.076271186440678,-22.635593220338983,3.1779661016949152
RH-HTH,four_s156_subcortex,4.694371152154793,-2.782321899736148,-9.513192612137203
RH-MN,four_s156_subcortex,2.652542372881356,-7.313559322033898,-14.254237288135593
RH-STH,four_s156_subcortex,11.320512820512821,-11.44017094017094,-7.17948717948718
LH-Pulvinar,four_s156_subcortex,-19.694108364018938,-30.3753287743293,2.9844818516570224
LH-Anterior,four_s156_subcortex,-7.292122538293216,-5.532822757111598,2.8566739606126914
LH-Medio_Dorsal,four_s156_subcortex,-5.9264326277749095,-16.62441920495612,3.5351058337635517
LH-Ventral_Latero_Dorsal,four_s156_subcortex,-15.754381006218203,-20.640757490107404,13.808648954211419
LH-Central_Lateral-Lateral_Posterior-Medial_Pulvinar,four_s156_subcortex,-10.695203197868087,-27.05896069287142,6.104930046635577
LH-Ventral_Anterior,four_s156_subcortex,-11.049087321164283,-9.793537247163295,12.216329551060682
LH-Ventral_Latero_Ventral,four_s156_subcortex,-17.226300784034212,-18.921240199572345,1.8627940128296507
RH-Pulvinar,four_s156_subcortex,18.686708860759495,-29.102320675105485,3.4741561181434597
RH-Anterior,four_s156_subcortex,8.06686201385189,-4.6470431539691,4.6518380394246135
RH-Medio_Dorsal,four_s156_subcortex,5.791942604856512,-14.339403973509933,3.3002207505518766
RH-Ventral_Latero_Dorsal,four_s156_subcortex,15.814453125,-21.401041666666668,13.39453125
RH-Central_Lateral-Lateral_Posterior-Medial_Pulvinar,four_s156_subcortex,9.419275123558485,-23.97693574958814,5.099670510708402
RH-Ventral_Anterior,four_s156_subcortex,12.380102040816327,-10.519387755102041,12.948979591836734
RH-Ventral_Latero_Ventral,four_s156_subcortex,17.71179815209666,-17.689765458422176,2.4282160625444207
LH_Hippocampus,four_s156_subcortex,-25.639637432631062,-21.580352768250858,-14.16911644618651
LH_Amygdala,four_s156_subcortex,-23.360171218915614,-4.120872401141459,-19.854667753770894
RH_Hippocampus,four_s156_subcortex,26.56099725673713,-20.366225593028886,-14.175972244634501
RH_Amygdala,four_s156_subcortex,23.98200869909055,-3.071767497034401,-19.80684064847766
Cerebellar_Region1,four_s156_subcortex,-15.892897214498268,-53.183155275867115,-26.15154397775501
Cerebellar_Region2,four_s156_subcortex,15.789979134342731,-52.17995291851693,-27.756112567545877
Cerebellar_Region3,four_s156_subcortex,-1.887567152724482,-61.94384753133794,-30.937537307069157
Cerebellar_Region4,four_s156_subcortex,-5.336486933509758,-54.072444591465434,-49.31111478663579
Cerebellar_Region5,four_s156_subcortex,-27.964913922155688,-67.58037050898204,-35.89993450598802
Cerebellar_Region6,four_s156_subcortex,18.347930394728426,-58.91353720171454,-34.028980871345404
Cerebellar_Region7,four_s156_subcortex,-16.087978232189975,-73.90427110817942,-37.01426451187335
Cerebellar_Region8,four_s156_subcortex,18.21331696480767,-75.60388167894305,-35.36858412253011
Cerebellar_Region9,four_s156_subcortex,33.6982117849833,-68.81412258968005,-39.17424324033179
Cerebellar_Region10,four_s156_subcortex,-14.598125606750802,-61.73978791725786,-44.586849376446864
AF_L_core,hcp1065_tract_third,-36.181209564208984,-30.690174102783203,29.344343185424805
AF_L_end-A,hcp1065_tract_third,-37.7061767578125,10.901763916015625,23.93354606628418
AF_L_end-P,hcp1065_tract_third,-46.632057189941406,-41.73491287231445,-1.0528159141540527
AF_R_core,hcp1065_tract_third,33.65993881225586,-22.83218765258789,32.41365432739258
AF_R_end-A,hcp1065_tract_third,31.97325897216797,15.048832893371582,21.667564392089844
AF_R_end-P,hcp1065_tract_third,41.464393615722656,-50.0447998046875,8.979081153869629
AR_L_core,hcp1065_tract_third,-33.96133804321289,-29.097816467285156,4.562360763549805
AR_L_end-I,hcp1065_tract_third,-18.371234893798828,-25.572866439819336,-0.25612306594848633
AR_L_end-S,hcp1065_tract_third,-31.38605308532715,-40.57057571411133,18.119190216064453
AR_R_core,hcp1065_tract_third,34.211273193359375,-30.48853874206543,7.1878180503845215
AR_R_end-I,hcp1065_tract_third,22.214387893676758,-25.5030460357666,0.6478610038757324
AR_R_end-S,hcp1065_tract_third,33.99001693725586,-41.10124969482422,17.955347061157227
CBT_L_core,hcp1065_tract_third,-18.93295669555664,-10.117205619812012,0.3740043342113495
CBT_L_end-I,hcp1065_tract_third,-4.05795431137085,-25.94441795349121,-34.44136428833008
CBT_L_end-S,hcp1065_tract_third,-42.92452621459961,-2.6762502193450928,21.105424880981445
CBT_R_core,hcp1065_tract_third,20.903379440307617,-10.314871788024902,0.7712035179138184
CBT_R_end-I,hcp1065_tract_third,5.035531520843506,-24.79326820373535,-34.522491455078125
CBT_R_end-S,hcp1065_tract_third,43.04644012451172,-2.1933507919311523,23.630107879638672
CPT_F_L_core,hcp1065_tract_third,-19.679216384887695,1.8945481777191162,8.752152442932129
CPT_F_L_end-I,hcp1065_tract_third,-6.317068576812744,-17.503761291503906,-21.384965896606445
CPT_F_L_end-S,hcp1065_tract_third,-18.219383239746094,14.628323554992676,40.060699462890625
CPT_F_R_core,hcp1065_tract_third,22.00850486755371,-0.6866925358772278,8.986759185791016
CPT_F_R_end-I,hcp1065_tract_third,8.343975067138672,-18.25100326538086,-22.54450225830078
CPT_F_R_end-S,hcp1065_tract_third,20.580509185791016,11.775920867919922,41.65384292602539
CPT_O_L_core,hcp1065_tract_third,-30.145912170410156,-30.42209243774414,4.123580455780029
CPT_O_L_end-I,hcp1065_tract_third,-11.089957237243652,-21.495975494384766,-22.00800323486328
CPT_O_L_end-S,hcp1065_tract_third,-27.102291107177734,-66.47755432128906,14.575730323791504
CPT_O_R_core,hcp1065_tract_third,29.619159698486328,-26.169050216674805,3.779973268508911
CPT_O_R_end-I,hcp1065_tract_third,11.78049373626709,-21.446123123168945,-23.717262268066406
CPT_O_R_end-S,hcp1065_tract_third,30.60301971435547,-57.22664260864258,20.99552345275879
CPT_P_L_core,hcp1065_tract_third,-26.00184440612793,-25.258140563964844,13.061541557312012
CPT_P_L_end-I,hcp1065_tract_third,-12.2437162399292,-21.83963966369629,-22.667383193969727
CPT_P_L_end-S,hcp1065_tract_third,-22.458106994628906,-42.423622131347656,49.02322006225586
CPT_P_R_core,hcp1065_tract_third,25.480403900146484,-17.561351776123047,11.426862716674805
CPT_P_R_end-I,hcp1065_tract_third,10.832345962524414,-21.32413673400879,-24.852916717529297
CPT_P_R_end-S,hcp1065_tract_third,23.364412307739258,-28.76581573486328,49.26228713989258
CST_L_core,hcp1065_tract_third,-22.382858276367188,-11.526679992675781,6.9825005531311035
CST_L_end-I,hcp1065_tract_third,-6.994538307189941,-22.852069854736328,-32.29203796386719
CST_L_end-S,hcp1065_tract_third,-23.486988067626953,-15.934460639953613,48.48402404785156
CST_R_core,hcp1065_tract_third,23.404399871826172,-11.006555557250977,5.329659938812256
CST_R_end-I,hcp1065_tract_third,7.096001148223877,-23.137432098388672,-32.67177963256836
CST_R_end-S,hcp1065_tract_third,25.789426803588867,-15.038331985473633,46.241371154785156
CS_A_L_core,hcp1065_tract_third,-21.719358444213867,33.509117126464844,6.498483180999756
CS_A_L_end-A,hcp1065_tract_third,-23.32081413269043,45.455284118652344,9.258970260620117
CS_A_L_end-P,hcp1065_tract_third,-19.942495346069336,19.485549926757812,2.984609603881836
CS_A_R_core,hcp1065_tract_third,23.81749725341797,34.489166259765625,7.845536708831787
CS_A_R_end-A,hcp1065_tract_third,22.925094604492188,46.328975677490234,11.107377052307129
CS_A_R_end-P,hcp1065_tract_third,22.146135330200195,21.26368522644043,3.569603681564331
CS_P_L_core,hcp1065_tract_third,-28.430328369140625,-39.09280014038086,21.75575065612793
CS_P_L_end-I,hcp1065_tract_third,-29.128530502319336,-21.760311126708984,4.30592155456543
CS_P_L_end-S,hcp1065_tract_third,-22.202112197875977,-53.083045959472656,39.2736701965332
CS_P_R_core,hcp1065_tract_third,32.549407958984375,-42.800376892089844,17.612895965576172
CS_P_R_end-I,hcp1065_tract_third,31.69546127319336,-23.504247665405273,3.4555561542510986
CS_P_R_end-S,hcp1065_tract_third,29.65329933166504,-59.93412780761719,29.203351974487305
CS_S_L_core,hcp1065_tract_third,-24.466150283813477,-0.23378726840019226,31.324609756469727
CS_S_L_end-I,hcp1065_tract_third,-25.095401763916016,-0.8350536227226257,15.029229164123535
CS_S_L_end-S,hcp1065_tract_third,-23.533071517944336,1.2134801149368286,46.5482063293457
CS_S_R_core,hcp1065_tract_third,27.224870681762695,0.16784951090812683,30.352994918823242
CS_S_R_end-I,hcp1065_tract_third,26.712236404418945,-0.11586308479309082,14.970162391662598
CS_S_R_end-S,hcp1065_tract_third,26.765872955322266,1.1137303113937378,44.25960159301758
C_FPH_L_core,hcp1065_tract_third,-7.008776664733887,-20.94293785095215,33.267127990722656
C_FPH_L_end-A,hcp1065_tract_third,-5.976924419403076,15.293158531188965,29.90940284729004
C_FPH_L_end-P,hcp1065_tract_third,-10.567591667175293,-48.90285110473633,18.27483558654785
C_FPH_R_core,hcp1065_tract_third,10.106771469116211,-13.706701278686523,31.281435012817383
C_FPH_R_end-A,hcp1065_tract_third,12.108522415161133,23.17633056640625,25.962114334106445
C_FPH_R_end-P,hcp1065_tract_third,9.669490814208984,-45.85603332519531,19.628286361694336
C_FP_L_core,hcp1065_tract_third,-8.220051765441895,-2.66148042678833,31.532617568969727
C_FP_L_end-A,hcp1065_tract_third,-9.651166915893555,25.89844512939453,27.89667510986328
C_FP_L_end-P,hcp1065_tract_third,-10.295974731445312,-32.554744720458984,33.87776565551758
C_FP_R_core,hcp1065_tract_third,7.837282180786133,-8.183451652526855,33.46794891357422
C_FP_R_end-A,hcp1065_tract_third,8.164133071899414,19.040019989013672,28.393892288208008
C_FP_R_end-P,hcp1065_tract_third,11.413808822631836,-36.347930908203125,33.431148529052734
C_PHP_L_core,hcp1065_tract_third,-13.101495742797852,-49.54026794433594,12.983572006225586
C_PHP_L_end-I,hcp1065_tract_third,-19.41992950439453,-30.96687889099121,-14.131093978881836
C_PHP_L_end-S,hcp1065_tract_third,-13.848180770874023,-63.779930114746094,39.015342712402344
C_PHP_R_core,hcp1065_tract_third,12.690046310424805,-46.64824676513672,13.148123741149902
C_PHP_R_end-I,hcp1065_tract_third,20.343978881835938,-28.839466094970703,-14.478076934814453
C_PHP_R_end-S,hcp1065_tract_third,15.794957160949707,-59.436893463134766,40.01560592651367
C_PH_L_core,hcp1065_tract_third,-20.44758415222168,-27.585451126098633,-16.88349151611328
C_PH_L_end-I,hcp1065_tract_third,-23.77367401123047,-19.50370979309082,-26.515932083129883
C_PH_L_end-S,hcp1065_tract_third,-17.807422637939453,-35.71805191040039,-7.203141212463379
C_PH_R_core,hcp1065_tract_third,21.980976104736328,-25.3951358795166,-16.90201187133789
C_PH_R_end-I,hcp1065_tract_third,23.89134407043457,-18.317537307739258,-25.79169273376465
C_PH_R_end-S,hcp1065_tract_third,20.181150436401367,-32.66988754272461,-8.222957611083984
C_PO_L_core,hcp1065_tract_third,-5.963153839111328,14.129312515258789,28.28014373779297
C_PO_L_end-A,hcp1065_tract_third,-7.398610591888428,36.18524169921875,2.4162850379943848
C_PO_L_end-P,hcp1065_tract_third,-7.010246276855469,-21.303585052490234,33.26423645019531
C_PO_R_core,hcp1065_tract_third,5.963153839111328,14.129312515258789,28.28014373779297
C_PO_R_end-A,hcp1065_tract_third,7.398610591888428,36.18524169921875,2.4162850379943848
C_PO_R_end-P,hcp1065_tract_third,7.010246276855469,-21.303585052490234,33.26423645019531
DRTT_L_core,hcp1065_tract_third,-15.79658031463623,-7.33901834487915,4.018772602081299
DRTT_L_end-I,hcp1065_tract_third,-1.1932443380355835,-39.15757751464844,-23.963886260986328
DRTT_L_end-S,hcp1065_tract_third,-17.845903396606445,4.3350830078125,45.6646614074707
DRTT_R_core,hcp1065_tract_third,17.219329833984375,-12.322434425354004,4.40487813949585
DRTT_R_end-I,hcp1065_tract_third,5.5989990234375,-40.19871139526367,-24.37603759765625
DRTT_R_end-S,hcp1065_tract_third,20.9772891998291,-9.434932708740234,46.604270935058594
EMC_L_core,hcp1065_tract_third,-29.93930435180664,-26.392107009887695,21.881975173950195
EMC_L_end-I,hcp1065_tract_third,-35.9599609375,-3.8234121799468994,-3.1532399654388428
EMC_L_end-S,hcp1065_tract_third,-25.607919692993164,-37.685184478759766,54.263832092285156
EMC_R_core,hcp1065_tract_third,29.797197341918945,-29.87793731689453,20.574214935302734
EMC_R_end-I,hcp1065_tract_third,35.69961929321289,-8.319178581237793,-2.0162551403045654
EMC_R_end-S,hcp1065_tract_third,23.988370895385742,-44.543357849121094,49.255088806152344
FAT_L_core,hcp1065_tract_third,-27.471155166625977,6.677013874053955,32.06621170043945
FAT_L_end-I,hcp1065_tract_third,-48.433101654052734,7.779216289520264,16.512367248535156
FAT_L_end-S,hcp1065_tract_third,-15.506515502929688,12.0680513381958,56.793949127197266
FAT_R_core,hcp1065_tract_third,26.62274169921875,9.506359100341797,30.582185745239258
FAT_R_end-I,hcp1065_tract_third,45.73773193359375,12.62913990020752,15.643460273742676
FAT_R_end-S,hcp1065_tract_third,17.367557525634766,13.068863868713379,54.39435958862305
F_L_core,hcp1065_tract_third,-8.778932571411133,-27.719823837280273,14.135048866271973
F_L_end-L,hcp1065_tract_third,-25.193832397460938,-29.611499786376953,-2.8650054931640625
F_L_end-M,hcp1065_tract_third,-2.017765522003174,-2.773080587387085,5.054553031921387
F_R_core,hcp1065_tract_third,14.154175758361816,-26.720149993896484,14.92664623260498
F_R_end-L,hcp1065_tract_third,28.688215255737305,-24.32259750366211,-6.241476058959961
F_R_end-M,hcp1065_tract_third,2.0523018836975098,-3.3758578300476074,5.214268207550049
IFOF_L_core,hcp1065_tract_third,-37.57707977294922,-19.648447036743164,-6.535150527954102
IFOF_L_end-A,hcp1065_tract_third,-23.992586135864258,35.50478744506836,-1.3099486827850342
IFOF_L_end-P,hcp1065_tract_third,-28.167295455932617,-75.89114379882812,7.677889347076416
IFOF_R_core,hcp1065_tract_third,36.12657928466797,-14.447396278381348,-7.820734977722168
IFOF_R_end-A,hcp1065_tract_third,25.00083351135254,35.55851745605469,-1.0933245420455933
IFOF_R_end-P,hcp1065_tract_third,30.934505462646484,-64.4672622680664,4.500227451324463
ILF_L_core,hcp1065_tract_third,-37.03112030029297,-48.68743133544922,3.1457886695861816
ILF_L_end-A,hcp1065_tract_third,-44.09012222290039,-16.577835083007812,-14.581342697143555
ILF_L_end-P,hcp1065_tract_third,-22.72878646850586,-82.43952941894531,7.040402889251709
ILF_R_core,hcp1065_tract_third,37.57181930541992,-46.04190444946289,1.4926481246948242
ILF_R_end-A,hcp1065_tract_third,41.284358978271484,-14.412066459655762,-17.301105499267578
ILF_R_end-P,hcp1065_tract_third,26.34138298034668,-73.7132797241211,16.03668212890625
ML_L_core,hcp1065_tract_third,-22.165515899658203,-20.90033531188965,8.70718002319336
ML_L_end-I,hcp1065_tract_third,-8.730315208435059,-35.40095520019531,-28.27468490600586
ML_L_end-S,hcp1065_tract_third,-21.059616088867188,-32.160438537597656,51.2308235168457
ML_R_core,hcp1065_tract_third,22.393468856811523,-17.943992614746094,7.972339153289795
ML_R_end-I,hcp1065_tract_third,9.345159530639648,-35.301513671875,-27.754255294799805
ML_R_end-S,hcp1065_tract_third,21.53713607788086,-28.010671615600586,50.75485610961914
MdLF_L_core,hcp1065_tract_third,-30.764925003051758,-34.54226303100586,15.897088050842285
MdLF_L_end-I,hcp1065_tract_third,-50.474403381347656,-12.670427322387695,-1.91266667842865
MdLF_L_end-S,hcp1065_tract_third,-22.34682273864746,-54.2713508605957,44.94112777709961
MdLF_R_core,hcp1065_tract_third,31.96834945678711,-33.098602294921875,17.844757080078125
MdLF_R_end-I,hcp1065_tract_third,51.812835693359375,-14.975276947021484,2.9883806705474854
MdLF_R_end-S,hcp1065_tract_third,24.99310302734375,-51.17346954345703,44.097511291503906
OR_L_core,hcp1065_tract_third,-34.45101547241211,-53.435325622558594,5.857071876525879
OR_L_end-A,hcp1065_tract_third,-25.167234420776367,-27.605173110961914,0.747145414352417
OR_L_end-P,hcp1065_tract_third,-17.69819450378418,-84.28861999511719,5.815728187561035
OR_R_core,hcp1065_tract_third,34.79164505004883,-54.09977340698242,7.770727634429932
OR_R_end-A,hcp1065_tract_third,24.94361114501953,-28.145505905151367,2.9629409313201904
OR_R_end-P,hcp1065_tract_third,20.368223190307617,-83.89525604248047,5.365114688873291
PAT_L_core,hcp1065_tract_third,-38.380393981933594,-50.75586700439453,15.639239311218262
PAT_L_end-I,hcp1065_tract_third,-47.387786865234375,-50.95123291015625,-1.309345006942749
PAT_L_end-S,hcp1065_tract_third,-44.328575134277344,-53.137943267822266,31.88241195678711
PAT_R_core,hcp1065_tract_third,40.279762268066406,-48.76866912841797,14.461790084838867
PAT_R_end-I,hcp1065_tract_third,49.15868377685547,-47.262176513671875,-0.764465868473053
PAT_R_end-S,hcp1065_tract_third,42.94088363647461,-50.782264709472656,29.517724990844727
RST_L_core,hcp1065_tract_third,-14.553632736206055,-0.526954174041748,5.237002849578857
RST_L_end-I,hcp1065_tract_third,-1.7083884477615356,-31.727142333984375,-20.52593994140625
RST_L_end-S,hcp1065_tract_third,-20.874635696411133,32.77791213989258,26.954593658447266
RST_R_core,hcp1065_tract_third,13.600916862487793,-0.3096100389957428,3.123189926147461
RST_R_end-I,hcp1065_tract_third,1.8898780345916748,-32.71204376220703,-23.760751724243164
RST_R_end-S,hcp1065_tract_third,23.15424156188965,36.80521774291992,16.23705291748047
SLF1_L_core,hcp1065_tract_third,-11.734085083007812,-6.118680953979492,36.51603698730469
SLF1_L_end-A,hcp1065_tract_third,-12.713580131530762,17.632457733154297,42.255760192871094
SLF1_L_end-P,hcp1065_tract_third,-15.941144943237305,-34.40024185180664,38.60322952270508
SLF1_R_core,hcp1065_tract_third,13.072589874267578,-6.8124284744262695,36.62724304199219
SLF1_R_end-A,hcp1065_tract_third,11.683131217956543,19.79486083984375,49.997501373291016
SLF1_R_end-P,hcp1065_tract_third,13.541876792907715,-33.30790710449219,50.28744125366211
SLF3_L_core,hcp1065_tract_third,-44.24689483642578,-20.558944702148438,29.271690368652344
SLF3_L_end-A,hcp1065_tract_third,-52.042259216308594,-3.8622164726257324,20.731046676635742
SLF3_L_end-P,hcp1065_tract_third,-50.204315185546875,-37.83384323120117,32.491939544677734
SLF3_R_core,hcp1065_tract_third,42.73283004760742,-14.022255897521973,27.98790740966797
SLF3_R_end-A,hcp1065_tract_third,47.16389465332031,1.7361247539520264,17.129135131835938
SLF3_R_end-P,hcp1065_tract_third,46.185691833496094,-30.87483787536621,36.634742736816406
TR_A_L_core,hcp1065_tract_third,-19.471942901611328,22.356189727783203,7.226922512054443
TR_A_L_end-A,hcp1065_tract_third,-23.705366134643555,41.94261169433594,10.909432411193848
TR_A_L_end-P,hcp1065_tract_third,-9.904354095458984,0.6753312349319458,6.582898139953613
TR_A_R_core,hcp1065_tract_third,21.74562644958496,21.822853088378906,7.381570339202881
TR_A_R_end-A,hcp1065_tract_third,25.634483337402344,42.568660736083984,10.677072525024414
TR_A_R_end-P,hcp1065_tract_third,11.5436429977417,0.16628889739513397,4.696179389953613
TR_P_L_core,hcp1065_tract_third,-29.493703842163086,-46.937103271484375,21.18589210510254
TR_P_L_end-A,hcp1065_tract_third,-24.029518127441406,-30.94746971130371,10.712916374206543
TR_P_L_end-P,hcp1065_tract_third,-24.09514808654785,-61.687191009521484,33.31816482543945
TR_P_R_core,hcp1065_tract_third,33.77123260498047,-45.57832336425781,16.091135025024414
TR_P_R_end-A,hcp1065_tract_third,24.748992919921875,-28.70217514038086,9.842785835266113
TR_P_R_end-P,hcp1065_tract_third,30.133222579956055,-63.58222961425781,27.507461547851562
TR_S_L_core,hcp1065_tract_third,-24.873023986816406,-5.153625965118408,25.785791397094727
TR_S_L_end-I,hcp1065_tract_third,-17.20140838623047,-11.242366790771484,12.377620697021484
TR_S_L_end-S,hcp1065_tract_third,-29.190479278564453,-2.0639846324920654,38.647789001464844
TR_S_R_core,hcp1065_tract_third,26.90854263305664,-10.331853866577148,28.246610641479492
TR_S_R_end-I,hcp1065_tract_third,19.97834014892578,-13.988962173461914,14.452022552490234
TR_S_R_end-S,hcp1065_tract_third,31.152677536010742,-7.898449420928955,40.56616973876953
UF_L_core,hcp1065_tract_third,-25.156064987182617,12.507698059082031,-12.306986808776855
UF_L_end-A,hcp1065_tract_third,-19.238452911376953,35.605690002441406,-11.849244117736816
UF_L_end-P,hcp1065_tract_third,-36.446929931640625,-0.13906429708003998,-23.208698272705078
UF_R_core,hcp1065_tract_third,23.724510192871094,14.987166404724121,-10.54647445678711
UF_R_end-A,hcp1065_tract_third,18.395479202270508,41.987003326416016,-10.57778263092041
UF_R_end-P,hcp1065_tract_third,36.70597839355469,1.6146043539047241,-24.335676193237305
VOF_L_core,hcp1065_tract_third,-26.509387969970703,-79.14144134521484,10.443925857543945
VOF_L_end-I,hcp1065_tract_third,-33.22711944580078,-78.18603515625,-1.6801300048828125
VOF_L_end-S,hcp1065_tract_third,-20.828304290771484,-86.38249969482422,21.381025314331055
VOF_R_core,hcp1065_tract_third,27.170867919921875,-78.78404998779297,8.820052146911621
VOF_R_end-I,hcp1065_tract_third,32.75442123413086,-78.03126525878906,-1.177801489830017
VOF_R_end-S,hcp1065_tract_third,24.341487884521484,-85.81150817871094,17.824663162231445
